ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Sum of House Member,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,Money Spent,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Freq Purchased,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Promos
48,1964,50,Bachelor,Married,55761.0,0,1,3,2014-04-24,97,136,1,12,0,3,184,32,2,4,1,3,6,8,0,1,0,0,0,0,0,1
7610,1983,31,Bachelor,Married,37292.0,1,0,3,2013-04-18,32,275,0,86,10,23,460,66,5,6,3,5,8,14,0,0,0,0,0,0,0,0
263,1945,69,Doctoral,Single,45576.0,0,0,1,2014-05-28,9,56,19,29,2,14,145,25,1,3,1,3,8,7,0,0,0,0,0,0,1,1
10814,1947,67,Bachelor,Married,70321.0,0,0,2,2013-01-16,6,303,23,751,82,26,1376,191,1,6,5,13,4,24,0,0,0,0,0,0,1,1
9710,1969,45,Doctoral,Divorced,58086.0,0,1,2,2013-01-20,80,708,7,62,0,0,792,15,2,11,3,7,8,21,0,0,0,0,0,0,0,0
9292,1952,62,Bachelor,Married,81795.0,0,0,2,2012-10-26,74,324,132,693,27,118,1382,88,1,4,11,7,2,22,0,0,0,0,0,0,0,0
10250,1947,67,Non-Graduate,Married,28389.0,0,0,2,2012-11-20,49,1,5,3,7,4,28,8,1,1,0,2,7,3,0,0,0,0,0,0,0,0
7881,1946,68,Master,Married,66835.0,0,0,2,2013-09-28,21,620,26,195,34,17,1033,141,1,6,4,13,2,23,0,0,0,0,0,0,0,0
5847,1969,45,Bachelor,Divorced,69901.0,0,1,2,2013-05-29,95,312,21,206,102,92,882,149,3,7,3,10,5,20,0,0,0,0,0,0,0,0
737,1949,65,Doctoral,Married,80360.0,0,0,2,2013-03-03,56,1493,86,454,112,43,2231,43,2,4,4,5,2,13,0,1,1,1,0,0,0,3
3571,1961,53,Doctoral,Married,63342.0,0,1,3,2012-10-16,48,918,21,118,13,10,1101,21,3,8,3,5,6,16,0,1,0,0,0,0,1,2
7807,1974,40,Bachelor,Married,44989.0,0,1,3,2012-09-12,26,98,0,106,49,10,369,106,5,5,1,5,6,11,0,0,0,0,0,0,0,0
3878,1980,34,Master,Single,31859.0,1,0,2,2014-02-27,3,3,4,7,15,8,48,11,1,1,0,3,7,4,0,0,0,0,0,0,0,0
5092,1949,65,Doctoral,Divorced,51569.0,0,1,2,2013-02-12,39,380,0,47,6,0,467,34,4,7,1,7,8,15,0,1,0,0,0,0,1,2
2154,1971,43,Bachelor,Divorced,30372.0,1,1,3,2012-12-25,33,15,0,12,7,3,44,7,3,2,0,3,7,5,0,0,0,0,0,0,0,0
5394,1979,35,Non-Graduate,Single,16014.0,1,1,3,2013-03-17,42,3,9,4,7,8,38,7,4,1,1,4,3,6,0,0,0,0,0,0,0,0
3798,1968,46,Bachelor,Married,41120.0,1,1,4,2013-11-06,80,24,2,23,0,8,81,24,3,2,1,3,6,6,0,0,0,0,0,0,0,0
3524,1971,43,Master,Single,39763.0,1,0,2,2013-08-04,9,80,1,60,4,6,167,16,2,5,1,2,9,8,0,0,0,0,0,0,1,1
5247,1955,59,Doctoral,Married,38725.0,1,1,4,2014-05-10,52,31,0,6,2,1,45,5,2,1,0,4,4,5,0,0,0,0,0,0,0,0
5883,1972,42,Bachelor,Married,77981.0,1,0,3,2013-05-26,78,138,120,204,16,126,664,60,3,7,4,7,5,18,0,0,0,0,0,0,0,0
2118,1964,50,Master,Married,62905.0,0,1,3,2013-09-10,68,166,75,96,119,107,622,59,3,7,2,8,4,17,0,0,0,0,0,0,0,0
8812,1979,35,Master,Divorced,13533.0,1,0,2,2013-03-10,45,12,3,8,8,0,48,17,2,2,0,3,7,5,0,0,0,0,0,0,0,0
6616,1975,39,Bachelor,Married,59481.0,0,1,3,2013-10-23,47,178,3,85,71,66,461,58,2,3,3,8,2,14,0,0,0,0,0,0,0,0
2797,1977,37,Bachelor,Married,72117.0,0,1,3,2013-08-20,34,707,20,171,65,60,1073,50,1,9,7,9,5,25,0,0,0,0,0,0,0,0
4328,1986,28,Master,Married,21955.0,1,0,3,2013-09-07,81,5,1,7,17,14,55,11,2,2,1,3,6,6,0,0,0,0,0,0,0,0
9167,1956,58,Bachelor,Married,67131.0,0,1,3,2013-03-26,72,465,71,250,93,35,976,62,3,9,2,12,6,23,0,0,0,0,0,0,0,0
10560,1980,34,Doctoral,Single,36802.0,1,0,2,2014-06-16,23,16,1,2,0,0,20,1,1,1,0,3,5,4,0,0,0,0,0,0,0,0
2631,1982,32,Bachelor,Married,71853.0,0,0,2,2013-05-08,29,358,108,413,141,97,1149,32,1,2,8,6,1,16,0,0,0,0,0,0,0,0
8312,1961,53,Non-Graduate,Married,28249.0,0,0,2,2014-06-15,80,1,9,7,2,14,43,10,1,2,0,3,6,5,0,0,0,0,0,0,0,0
5534,1975,39,Master,Married,47808.0,0,1,3,2013-10-20,30,123,1,26,2,0,224,72,2,3,2,3,7,8,1,0,0,0,0,0,0,1
5093,1974,40,Doctoral,Divorced,25509.0,1,0,2,2012-09-18,15,40,3,30,10,7,101,11,3,3,0,3,9,6,0,0,0,0,0,0,1,1
7592,1946,68,Doctoral,Married,51012.0,0,0,2,2013-04-18,86,102,9,63,2,9,209,24,1,4,1,4,6,9,0,0,0,0,0,0,0,0
8895,1985,29,Bachelor,Single,70596.0,0,0,1,2012-10-05,68,347,44,534,17,0,968,26,1,3,5,12,2,20,0,0,0,0,0,0,0,0
8584,1952,62,Doctoral,Married,85431.0,0,0,2,2013-06-08,54,376,53,462,168,53,1165,53,1,2,7,7,0,16,0,0,0,0,0,0,0,0
2694,1967,47,Bachelor,Married,42664.0,0,1,3,2014-03-18,44,21,0,3,0,0,24,0,1,1,0,3,6,4,0,0,0,0,0,0,0,0
8910,1955,59,Bachelor,Married,42586.0,1,1,4,2012-10-29,7,194,2,56,0,0,252,0,5,4,1,6,8,11,0,0,0,0,0,0,1,1
7433,1985,29,Bachelor,Single,29760.0,1,0,2,2012-08-29,87,64,4,68,7,5,165,17,4,3,1,4,8,8,0,0,0,0,0,0,0,0
164,1977,37,Doctoral,Married,28973.0,0,0,2,2012-10-13,59,206,0,46,3,2,269,12,2,5,1,5,8,11,0,0,0,0,0,0,0,0
10477,1973,41,Doctoral,Married,39435.0,1,0,3,2013-08-06,16,71,0,18,0,0,102,13,1,3,1,2,7,6,0,0,0,0,0,0,0,0
2681,1984,30,Master,Married,65370.0,0,0,2,2013-08-01,1,71,22,112,138,89,461,29,1,2,3,13,1,18,0,0,0,0,0,0,0,0
5150,1979,35,Non-Graduate,Single,20194.0,1,0,2,2012-12-17,64,0,4,7,11,10,47,15,2,2,0,3,6,5,0,0,0,0,0,0,0,0
5283,1976,38,Doctoral,Single,42473.0,1,1,3,2014-02-17,72,93,1,21,0,4,144,25,3,2,1,4,5,7,0,0,0,0,0,0,0,0
9645,1968,46,Bachelor,Married,64590.0,0,0,2,2012-10-14,98,920,138,168,36,46,1338,30,1,9,4,10,6,23,0,0,0,0,0,0,0,0
10678,1959,55,Bachelor,Married,71232.0,0,1,3,2013-11-28,91,653,17,170,34,26,917,17,2,11,2,10,7,23,0,0,0,0,0,0,0,0
7261,1971,43,Bachelor,Married,34600.0,1,1,4,2013-01-01,8,199,33,60,8,3,318,15,5,5,2,5,8,12,0,0,0,0,0,0,1,1
9648,1967,47,Bachelor,Single,46904.0,1,1,3,2012-11-03,20,153,4,56,0,9,253,31,4,5,1,4,8,10,0,0,0,0,0,0,0,0
2870,1973,41,Bachelor,Married,49094.0,0,1,3,2012-09-21,6,376,0,38,11,8,502,69,5,6,3,6,6,15,0,0,0,0,0,0,0,0
8008,1983,31,Bachelor,Married,36075.0,1,0,3,2013-12-09,54,46,0,30,12,1,119,30,1,2,0,4,6,6,0,0,0,0,0,0,0,0
1513,1979,35,Master,Married,60839.0,1,1,4,2012-08-28,72,600,21,128,223,150,1250,128,13,2,2,12,8,16,0,0,0,0,0,0,0,0
6173,1979,35,Bachelor,Married,77298.0,0,1,3,2013-11-02,46,425,115,292,23,35,969,79,1,6,6,11,3,23,0,0,0,0,0,0,0,0
1419,1950,64,Bachelor,Married,34026.0,1,1,4,2013-08-05,11,18,6,15,12,8,76,17,3,2,1,3,5,6,0,0,0,0,0,0,0,0
9150,1963,51,Doctoral,Single,48918.0,1,1,3,2014-04-12,21,52,0,9,0,0,62,1,2,1,0,4,4,5,0,0,0,0,0,0,0,0
7960,1962,52,Master,Married,82122.0,0,0,2,2013-08-15,89,734,22,350,151,25,1382,100,1,3,9,13,1,25,0,0,1,0,0,0,0,1
1250,1976,38,Bachelor,Single,37697.0,1,0,2,2014-02-07,82,34,6,21,11,4,84,8,1,2,1,3,6,6,0,0,0,0,0,0,0,0
9905,1952,62,Bachelor,Married,34074.0,1,1,4,2013-07-13,69,135,1,41,10,1,255,67,5,3,3,3,6,9,1,0,0,0,0,0,0,1
10691,1960,54,Master,Married,28520.0,1,1,4,2013-06-14,55,11,0,10,0,2,43,20,1,1,1,2,6,4,0,0,0,0,0,0,0,0
7002,1955,59,Bachelor,Single,62535.0,0,1,2,2013-10-03,13,163,48,90,0,45,398,52,1,3,2,8,3,13,0,0,0,0,0,0,0,0
2952,1977,37,Master,Single,36273.0,1,0,2,2014-04-16,80,29,3,30,3,2,76,9,2,3,0,3,6,6,0,0,0,0,0,0,0,0
8439,1964,50,Bachelor,Married,63404.0,0,2,4,2014-06-06,97,734,26,70,11,44,902,17,2,6,3,4,4,13,0,0,0,1,0,0,0,1
762,1981,33,Master,Married,75774.0,1,0,3,2014-05-02,27,340,21,134,258,14,823,56,1,7,5,8,4,20,0,0,0,0,0,0,0,0
2831,1976,38,Bachelor,Married,78416.0,0,1,3,2014-06-27,99,453,38,279,188,38,1179,183,2,7,7,10,3,24,0,0,0,0,0,0,0,0
6977,1974,40,Bachelor,Married,75702.0,0,1,3,2012-10-14,87,1073,0,629,145,37,1921,37,1,10,5,13,6,28,0,0,1,0,0,0,0,1
6289,1951,63,Master,Married,59385.0,1,1,4,2013-04-28,85,135,0,10,0,4,185,36,2,3,1,4,5,8,0,0,0,0,0,0,0,0
4168,1966,48,Bachelor,Single,37070.0,1,1,3,2013-03-20,30,231,7,137,4,15,433,39,9,5,1,8,7,14,0,0,0,0,0,0,1,1
8397,1951,63,Bachelor,Married,44689.0,1,1,4,2014-01-10,82,18,0,5,0,0,34,11,2,1,1,2,7,4,1,0,0,0,0,0,0,1
9284,1958,56,Bachelor,Married,53977.0,0,1,3,2013-06-08,21,620,16,165,0,24,907,82,5,5,5,12,5,22,0,0,0,0,0,0,0,0
6237,1966,48,Doctoral,Single,7144.0,0,2,3,2013-12-07,92,81,4,33,5,2,416,291,0,23,1,1,0,25,0,0,0,0,0,0,0,0
3130,1964,50,Bachelor,Single,18701.0,1,1,3,2013-06-04,95,12,4,2,10,6,44,10,4,2,0,4,5,6,0,0,0,0,0,0,0,0
1619,1956,58,Bachelor,Married,90369.0,0,0,2,2014-04-28,2,292,51,981,224,23,1588,17,1,4,6,6,1,16,0,0,0,0,0,0,1,1
1990,1974,40,Doctoral,Single,63159.0,0,0,1,2012-11-05,74,965,34,586,89,86,1797,37,1,3,5,8,3,16,1,0,0,0,0,0,0,1
5513,1966,48,Bachelor,Married,37758.0,1,1,4,2012-10-04,49,27,2,10,0,0,40,1,2,1,0,3,8,4,0,0,0,0,0,0,0,0
269,1963,51,Doctoral,Single,46757.0,0,1,2,2012-11-16,71,777,30,163,0,51,1143,122,6,4,4,7,9,15,0,0,0,0,0,0,0,0
8093,1969,45,Master,Married,79734.0,0,0,2,2014-06-28,72,572,8,232,23,62,914,17,1,4,3,6,1,13,0,0,0,1,0,0,0,1
10513,1992,22,Bachelor,Married,63207.0,0,0,2,2013-01-20,68,438,169,565,91,169,1502,70,1,2,3,6,7,11,0,0,0,1,0,0,0,1
10177,1954,60,Bachelor,Divorced,72071.0,0,1,2,2013-02-14,4,531,69,300,150,138,1338,150,3,5,4,8,2,17,0,0,0,0,0,0,0,0
2549,1983,31,Doctoral,Married,21840.0,1,0,3,2013-07-21,80,17,0,9,0,0,27,1,1,1,0,3,9,4,0,0,0,0,0,0,0,0
5782,1982,32,Master,Married,58582.0,0,1,3,2013-09-28,15,402,35,106,101,77,763,42,2,9,2,9,5,20,0,1,0,0,0,0,0,1
10057,1951,63,Bachelor,Single,72282.0,0,0,1,2013-07-19,70,503,27,419,90,139,1331,153,1,5,7,9,7,21,0,0,0,0,0,0,1,1
10307,1956,58,Bachelor,Married,50387.0,0,2,4,2013-08-31,91,369,9,87,12,14,525,34,3,6,2,8,5,16,0,0,0,0,0,0,0,0
8566,1961,53,Doctoral,Married,32583.0,1,1,4,2014-06-15,10,5,0,3,0,0,9,1,1,1,0,2,7,3,0,0,0,0,0,0,0,0
2415,1962,52,Bachelor,Married,62568.0,0,1,3,2014-04-07,99,362,17,398,80,35,953,61,3,5,3,5,4,13,0,0,0,1,0,0,0,1
5684,1971,43,Master,Divorced,44635.0,1,1,3,2013-10-11,25,56,0,9,0,0,68,3,2,2,0,3,7,5,0,0,0,0,0,0,0,0
8334,1971,43,Master,Single,33316.0,1,1,3,2013-10-04,34,79,1,31,4,4,131,12,3,2,1,4,6,7,0,0,0,0,0,0,0,0
9166,1968,46,Bachelor,Married,63967.0,0,1,3,2013-08-09,57,387,84,141,73,35,882,162,3,4,4,12,2,20,0,0,0,0,0,0,0,0
1440,1978,36,Master,Married,52513.0,0,0,2,2012-09-04,84,367,17,241,104,188,1149,232,2,9,5,9,7,23,0,0,0,0,0,0,0,0
78,1969,45,Bachelor,Married,25293.0,1,0,3,2013-09-15,51,15,0,11,0,2,37,9,1,1,1,2,8,4,0,0,0,0,0,0,0,0
5441,1965,49,Doctoral,Divorced,54111.0,0,1,2,2013-08-25,97,267,6,54,8,3,388,50,2,5,2,6,5,13,0,0,0,0,0,0,0,0
5302,1986,28,Bachelor,Married,78394.0,0,0,2,2013-02-15,13,298,27,697,216,24,1428,166,1,4,6,5,2,15,0,0,0,0,0,0,1,1
4687,1958,56,Master,Married,80739.0,0,0,2,2013-05-23,92,674,92,736,39,0,1633,92,1,3,11,9,1,23,0,0,0,0,0,0,0,0
1087,1975,39,Master,Married,22669.0,1,0,3,2013-05-22,30,16,14,36,37,22,173,48,3,4,1,2,9,7,0,0,0,0,0,0,1,1
6859,1987,27,Bachelor,Single,29236.0,1,0,2,2013-10-08,30,37,4,24,16,9,99,9,2,4,0,3,9,7,0,0,0,0,0,0,0,0
9860,1959,55,Bachelor,Married,44911.0,0,1,3,2013-03-15,11,159,0,22,2,1,215,31,3,4,1,4,7,9,0,0,0,0,0,0,0,0
7129,1962,52,Doctoral,Married,54693.0,0,1,3,2013-02-17,72,686,17,142,23,26,929,35,8,6,4,13,6,23,0,0,0,0,0,0,0,0
5866,1974,40,Bachelor,Married,48186.0,1,0,3,2014-03-20,39,97,3,66,12,7,219,34,3,4,1,4,7,9,0,0,0,0,0,0,0,0
10521,1977,37,Bachelor,Married,54809.0,1,1,4,2013-09-11,0,63,6,57,13,13,174,22,4,2,1,5,4,8,0,0,0,0,0,0,1,1
7393,1978,36,Bachelor,Married,41580.0,1,1,4,2012-12-10,15,56,5,24,4,0,92,3,3,2,1,3,5,6,0,0,0,0,0,0,0,0
7849,1970,44,Doctoral,Married,80336.0,0,0,2,2013-09-09,12,209,19,456,160,142,1052,66,1,2,9,13,1,24,0,0,0,0,0,0,0,0
332,1957,57,Bachelor,Married,47743.0,0,1,3,2013-03-22,56,198,2,43,0,12,275,20,3,4,1,6,6,11,0,1,0,0,0,0,0,1
9847,1955,59,Master,Married,62972.0,0,1,3,2012-08-03,39,313,15,47,20,0,587,192,2,7,4,3,6,14,0,0,0,0,0,0,0,0
531,1954,60,Doctoral,Divorced,57333.0,0,1,2,2012-09-22,55,941,14,397,76,58,1662,176,11,8,5,9,6,22,0,0,0,0,0,0,1,1
9576,1982,32,Doctoral,Married,32313.0,1,0,3,2013-02-11,60,86,4,56,2,4,159,7,3,4,0,4,9,8,0,0,0,0,0,0,0,0
6906,1953,61,Master,Divorced,84953.0,0,0,1,2013-06-03,73,167,48,602,63,72,1024,72,1,3,10,4,2,17,0,1,1,1,0,0,1,4
7419,1968,46,Master,Divorced,27071.0,1,0,2,2014-04-23,90,8,3,19,0,2,35,3,2,2,0,3,6,5,0,0,0,0,0,0,0,0
3170,1957,57,Master,Married,68148.0,0,0,2,2013-08-31,86,389,66,408,37,57,1042,85,1,4,4,6,2,14,0,0,0,0,0,0,0,0
8527,1965,49,Master,Married,65735.0,1,1,4,2013-12-07,37,239,7,119,4,15,395,11,5,6,2,6,7,14,0,0,0,0,0,0,0,0
7872,1975,39,Doctoral,Married,86836.0,0,0,2,2012-09-12,7,179,21,273,0,21,557,63,1,6,10,6,5,22,1,0,1,1,0,0,1,4
10595,1990,24,Bachelor,Married,30093.0,0,0,2,2013-07-08,19,2,6,28,13,4,69,16,1,2,0,3,7,5,0,0,0,0,0,0,0,0
4609,1966,48,Doctoral,Married,57705.0,0,1,3,2014-01-11,14,383,0,53,6,4,486,40,3,8,1,6,6,15,0,0,0,0,0,0,0,0
5010,1988,26,Bachelor,Single,25008.0,1,0,2,2014-02-02,72,2,8,8,6,1,34,9,2,1,0,3,8,4,0,0,0,0,0,0,0,0
4427,1995,19,Master,Single,83257.0,0,0,1,2012-09-18,56,536,27,590,38,107,1365,67,1,5,10,12,6,27,1,0,1,0,0,1,1,3
11148,1975,39,Bachelor,Married,22280.0,1,0,3,2013-05-19,85,2,1,4,3,1,13,2,1,1,0,2,8,3,0,0,0,0,0,0,0,0
1168,1978,36,Doctoral,Married,72159.0,0,0,2,2012-10-29,62,322,53,899,34,40,1401,53,1,4,6,10,2,20,0,0,0,0,0,0,0,0
9595,1961,53,Bachelor,Married,64260.0,0,0,2,2013-01-11,1,539,169,816,20,0,1574,30,1,4,5,4,3,13,0,0,0,0,0,0,1,1
10163,1984,30,Doctoral,Single,82733.0,0,0,1,2013-09-10,28,712,50,420,65,38,1323,38,1,8,4,7,4,19,0,0,0,0,0,0,1,1
2886,1971,43,Master,Divorced,74290.0,0,1,2,2013-08-12,70,1121,0,72,0,12,1217,12,4,10,8,10,6,28,0,1,0,1,0,0,0,2
6710,1951,63,Master,Single,58217.0,2,1,4,2012-11-17,84,68,1,13,3,5,103,13,1,2,0,4,6,6,0,0,0,0,0,0,0,0
5316,1976,38,Master,Married,21024.0,0,0,2,2013-07-04,89,36,4,18,6,2,84,18,1,2,0,4,7,6,0,0,0,0,0,0,0,0
9029,1972,42,Doctoral,Married,70116.0,0,0,2,2013-01-26,73,707,44,603,95,58,1536,29,1,2,8,12,1,22,0,0,0,0,0,0,0,0
521,1985,29,Bachelor,Married,54006.0,1,0,3,2012-09-18,42,174,77,203,6,24,581,97,2,8,1,7,7,16,0,0,0,0,0,0,0,0
1459,1966,48,Doctoral,Married,69063.0,0,1,3,2012-11-07,16,666,35,124,69,8,928,26,1,5,3,5,3,13,0,0,0,0,0,0,0,0
10241,1975,39,Master,Divorced,11448.0,0,0,1,2013-12-15,16,0,0,0,6,2,14,6,1,1,0,2,6,3,0,0,0,0,0,0,0,0
1630,1979,35,Bachelor,Single,61825.0,0,1,2,2013-08-07,56,162,50,100,55,30,424,27,1,4,2,8,4,14,0,0,0,0,0,0,0,0
3254,1971,43,Bachelor,Married,70886.0,1,0,3,2013-10-14,65,407,70,239,103,88,960,53,1,5,4,4,2,13,0,0,0,0,0,0,0,0
9064,1982,32,Bachelor,Married,69109.0,0,0,2,2012-11-09,10,823,25,459,124,29,1555,95,1,6,6,7,4,19,0,0,1,0,0,0,1,2
3678,1973,41,Bachelor,Divorced,60208.0,1,1,3,2012-10-07,13,488,23,71,15,0,656,59,11,8,3,7,7,18,0,1,0,0,0,0,1,2
4227,1968,46,Master,Married,32889.0,1,1,4,2013-09-06,78,28,0,13,4,2,55,8,3,2,1,3,5,6,0,0,0,0,0,0,0,0
9467,1984,30,Bachelor,Single,34738.0,1,0,2,2014-05-11,51,3,2,10,3,0,20,2,1,1,0,3,6,4,0,0,0,0,0,0,0,0
8486,1971,43,Master,Married,30538.0,1,0,3,2012-10-01,27,284,0,52,8,3,367,20,4,9,0,4,10,13,0,0,0,0,0,0,0,0
2186,1977,37,Master,Married,82326.0,0,0,2,2014-03-10,30,938,142,754,159,81,2257,183,1,5,10,6,2,21,0,1,1,1,0,0,1,4
3286,1967,47,Doctoral,Divorced,26642.0,1,0,2,2014-03-01,71,13,2,15,2,2,42,8,2,2,0,3,6,5,0,0,0,0,0,0,0,0
8602,1964,50,Bachelor,Divorced,69932.0,0,1,2,2013-06-12,97,412,172,153,150,105,1049,57,2,7,6,11,4,24,0,0,0,0,0,0,0,0
3722,1972,42,Bachelor,Single,44503.0,1,1,3,2014-04-16,83,31,1,8,0,0,48,8,2,2,0,3,6,5,0,0,0,0,0,0,0,0
6715,1948,66,Doctoral,Single,60200.0,0,1,2,2013-01-02,3,502,19,132,0,6,685,26,6,6,2,11,6,19,0,0,0,0,0,0,0,0
4796,1952,62,Bachelor,Divorced,49638.0,0,1,2,2014-04-19,71,18,10,3,3,5,39,0,1,1,0,3,2,4,0,0,0,0,0,0,0,0
9612,1987,27,Master,Single,23830.0,0,0,1,2014-02-07,3,1,8,6,4,8,43,16,1,1,0,3,7,4,0,0,0,0,0,0,0,0
3766,1959,55,Master,Divorced,33051.0,0,0,1,2012-08-16,15,100,71,243,108,94,835,219,3,9,1,8,9,18,0,0,0,0,0,0,1,1
1399,1958,56,Bachelor,Married,72905.0,0,0,2,2014-01-21,52,407,114,445,181,165,1515,203,1,3,7,9,1,19,0,0,0,1,0,0,0,1
1570,1951,63,Doctoral,Married,69702.0,0,1,3,2013-02-19,8,664,9,240,50,19,1039,57,2,7,7,10,4,24,0,0,0,0,0,0,0,0
3426,1975,39,Bachelor,Divorced,70300.0,1,0,2,2013-07-15,89,1045,61,338,60,46,1596,46,3,5,5,13,8,23,0,0,0,0,0,0,0,0
3074,1984,30,Doctoral,Married,70643.0,0,0,2,2012-10-15,66,1218,107,304,23,143,1828,33,1,5,8,4,6,17,0,0,0,0,0,0,1,1
8341,1969,45,Doctoral,Married,30396.0,1,0,3,2014-04-30,22,15,0,6,0,1,34,12,2,1,1,2,7,4,1,0,0,0,0,0,1,2
5180,1968,46,Doctoral,Divorced,50616.0,0,1,2,2014-04-18,56,128,0,16,0,1,149,4,2,4,0,4,7,8,0,0,0,0,0,0,0,0
6461,1969,45,Master,Single,62772.0,0,1,2,2013-05-19,74,581,49,157,43,8,946,108,1,5,6,11,2,22,0,1,0,0,0,0,0,1
7679,1985,29,Doctoral,Single,30298.0,0,0,1,2014-05-19,48,6,3,12,6,1,28,0,1,1,1,3,3,5,0,0,0,0,0,0,0,0
10702,1984,30,Bachelor,Single,52413.0,1,0,2,2012-11-03,67,185,8,133,56,56,450,12,2,7,1,7,7,15,0,0,0,0,0,0,0,0
7505,1957,57,Doctoral,Married,44155.0,1,1,4,2014-01-19,24,22,1,9,0,0,46,14,1,1,1,2,4,4,0,0,0,0,0,0,0,0
5113,1971,43,Doctoral,Divorced,86979.0,0,0,1,2013-11-07,67,584,100,835,65,83,1702,35,1,5,5,5,2,15,1,0,0,0,0,0,1,2
10858,1975,39,Bachelor,Married,76532.0,1,1,4,2013-09-09,38,355,30,177,90,138,820,30,4,9,5,7,5,21,0,0,0,0,0,0,0,0
2961,1982,32,Bachelor,Married,42081.0,1,0,3,2013-02-26,86,175,10,110,54,6,382,27,2,6,3,4,6,13,1,0,0,0,0,0,0,1
2747,1988,26,Doctoral,Married,67546.0,0,0,2,2012-08-31,90,864,134,768,150,38,2126,172,1,4,10,5,3,19,0,0,0,0,0,0,0,0
3010,1989,25,Master,Married,88420.0,0,0,2,2014-05-02,87,957,153,612,99,95,2069,153,1,4,7,8,1,19,1,0,1,1,0,0,0,3
5790,1985,29,Bachelor,Married,31158.0,1,0,3,2013-01-27,62,25,6,16,20,0,72,5,2,2,0,3,8,5,0,0,0,0,0,0,0,0
6892,1968,46,Bachelor,Divorced,61671.0,0,1,2,2014-06-03,23,641,7,56,0,0,732,28,8,10,4,6,8,20,0,1,0,1,0,0,0,2
1743,1974,40,Bachelor,Single,69719.0,0,0,1,2014-05-26,99,273,86,208,177,14,801,43,1,2,3,5,1,10,0,0,0,0,0,0,0,0
3578,1949,65,Bachelor,Divorced,49160.0,0,1,2,2013-10-20,29,122,21,43,25,10,236,15,2,3,1,6,6,10,0,0,0,0,0,0,0,0
8462,1978,36,Non-Graduate,Married,24882.0,1,0,3,2012-09-09,52,1,4,10,29,0,80,36,1,1,1,2,6,4,1,0,0,0,0,0,0,1
5558,1954,60,Doctoral,Single,90933.0,0,0,1,2014-03-31,90,1020,31,430,62,63,1685,79,1,4,6,4,1,14,0,0,1,0,0,0,0,1
4619,1945,69,Doctoral,Single,113734.0,0,0,1,2014-05-28,9,6,2,3,1,262,277,3,0,27,0,0,1,27,0,0,0,0,0,0,0,0
8780,1950,64,Doctoral,Married,59292.0,0,1,3,2013-06-13,71,378,14,68,19,14,507,14,2,3,5,8,3,16,0,0,0,0,0,0,0,0
10789,1964,50,Doctoral,Married,45759.0,1,1,4,2013-02-23,13,42,1,18,3,0,68,4,2,2,0,3,7,5,0,0,0,0,0,0,0,0
10779,1983,31,Bachelor,Single,22148.0,0,0,1,2014-04-13,16,15,5,14,0,4,49,11,1,1,0,3,7,4,0,0,0,0,0,0,0,0
5896,1987,27,Master,Married,73395.0,0,0,2,2014-03-18,94,272,7,80,20,7,397,11,1,4,4,6,2,14,0,0,0,0,0,0,0,0
2337,1971,43,Bachelor,Divorced,29819.0,1,0,2,2013-10-24,77,9,1,24,2,1,39,2,3,3,0,3,6,6,0,0,0,0,0,0,0,0
10951,1968,46,Bachelor,Married,45688.0,0,1,3,2014-01-25,20,279,0,18,0,0,306,9,2,3,1,8,4,12,0,1,0,0,0,0,0,1
544,1954,60,Bachelor,Married,62820.0,0,0,2,2013-05-11,51,398,61,265,138,61,976,53,1,3,4,6,1,13,0,0,0,0,0,0,0,0
17,1971,43,Doctoral,Married,60491.0,0,1,3,2013-09-06,81,637,47,237,12,19,1028,76,4,6,11,7,5,24,0,0,0,0,0,0,0,0
10680,1986,28,Bachelor,Married,33235.0,1,0,3,2014-02-05,71,45,0,16,2,1,70,6,1,3,0,3,7,6,0,0,0,0,0,0,0,0
3265,1959,55,Bachelor,Married,35701.0,0,0,2,2013-03-19,36,21,1,9,7,3,46,5,1,1,0,3,6,4,0,0,0,0,0,0,0,0
5623,1980,34,Master,Married,31535.0,1,0,3,2013-09-26,95,15,4,13,0,0,51,19,1,1,1,2,7,4,1,0,0,0,0,0,0,1
5832,1960,54,Master,Married,92556.0,0,0,2,2014-04-20,32,493,183,352,184,23,1263,28,0,3,5,13,0,21,0,0,0,0,0,0,0,0
5544,1970,44,Bachelor,Single,67384.0,0,1,2,2012-11-10,32,957,40,175,158,53,1490,107,2,7,8,5,5,20,0,1,0,0,0,0,0,1
6417,1971,43,Master,Married,80573.0,0,0,2,2012-10-14,85,829,138,430,60,92,1564,15,1,4,6,13,2,23,0,0,0,0,0,0,0,0
5831,1967,47,Bachelor,Married,77870.0,0,1,3,2012-08-22,93,1017,50,500,65,50,1815,133,3,5,5,5,8,15,0,1,0,1,0,0,1,3
7101,1963,51,Doctoral,Divorced,52278.0,0,1,2,2013-01-25,24,953,0,71,0,0,1198,174,6,10,5,10,8,25,0,0,0,0,0,0,0,0
